idFdb;sTitle;idCsfd;urlCsfd;sType;iYear;iRating;iRuntime;urlPoster;urlFdb;sCountry;sGenre;sTitle_EN;sStory;sCopyright;sReleaseDate;sTags;sSeries;sEpisodes;sDirector;sActor;bNobel;sNominated;sAwarded;sFromAge;sImdbId;urlJustWatch;bCzDabing;bCzSubtitles;urlSledujteto;urlPrehrajto;urlFilmMista;sAuthor
133289;O televizním strašidýlku;0;;m;1965;90.0;8.0;54yb7nb8hxt45tamu6ue.jpeg;133289-o-televiznim-strasidylku;Československo;kreslený;O televizním strašidýlku;"První večerníček, jemuž předcházela znělka s dnes známou postavičkou Večerníčka. Pohádka režiséra Václava Bedřicha je vyprávěna kombinací kreslené animace a fotek. Je to prehistorie animace. Na zadní projekci už natočeného filmu se v předním plánu animovaly fotografie malého kluka. Příběh strašidýlka, které zlobí a točí se okolo televizní antény, čímž na obrazovce dělá šumy. Kluk, který televizi sleduje, se jde podívat, kdo to televizi ruší, a objeví malé strašidýlko. Následuje honička po střechách i konečné usmíření u televizní obrazovky.

Zdroj: Česká televize";;;;;;Václav Bedřich;Vlastimil Brodský;False;;;0+;;;False;False;;/o-televiznim-strasidylku-ivysilani-ceska-televize/2982323b951bf6aa;;
82869;Nedohledné dálky;0;;m;1959;90.0;;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;82869-nedohledne-dalky;Československo;drama;Nedohledné dálky;"NEDOHLEDNÉ DÁLKY <a href=""https://www.fdb.cz/osobnost/97272-nikolaj-virta"">Nikolaj Virta</a> byly nejúspěšnější inscenací loňské sezóny v Moskvě. Ačkoli je to silné dramatické dílo, nepovšimla si ho naše divadla. Naštěstí je nepřehlédla televize. Virta nejen klade nevšední, vzrušující a v současné dramatice zcela novou otázku, ale především – což pokládám za největší přínos – na ni otevřeně, odvážně odpovídá. Nestačí chodit do zaměstnání, plnit samozřejmé občanské a stranické povinnosti, pilně studovat, ženit se, vychovávat děti, aby člověk mohl říci „žiji!“. Žít znamená bojovat – v životě soukromém i veřejném. A hra začíná v okamžiku, kdy téměř padesátiletý agronom Chižňakov začíná žít. Místo postupu, lepších podmínek k dalšímu studiu a k zábavě pro jeho ženu (blíž městu a vůz k dispozici) – strana navrhne Chižňakovovi, aby převzal neodpovědným řízením zruinovaný kolchoz, odříznutý od světa. Chižňakov splní svou povinnost, ale v hloubi duše je roztrpčen, protože je přesvědčen, že mu tím strana zničila život. Začíná bolestný vývoj: rve se s lidmi, s kolchozním i funkcionáři na oblasti, přemáhá nepřátelství, lhostejnost, sobectví, lstivost a „osobní polívčičky“. Nové životní okolnosti zbořily jako domek z karet jeho zdánlivě dosud šťastné manželství. V zápalu boje na jedné frontě musí zahájit boj ještě na druhé: vyřešit své soukromí. Těžce se vyvíjí od první chvíle až k závěrečnému poznání, že teprve teď začal žít. Virta odpovídá na otázku a ukazuje člověka žijícího, bojujícího – a to dalo jeho dílu ryzí tvar dramatu. 

A ještě jeden přínos hry: do pojmu kladného hrdiny, tolikrát zprofanovaného v posledních letech, vdechl život. Postavil před diváka svou vlastní představu kladného hrdiny dnešních dnů – netradiční, novou, strhující i pobuřující. Chižňakov není mladý, krásný, výjimečný ani laskavý a dobrý ve smyslu konvenčního výkladu tohoto pojmu. Je panovačný, vzteklý, ano i drsný! Svět má přímočaře rozdělený: kde cítí živé srdce, poctivost a odvahu, tam je chlapisky něžný; na druhé straně zapomíná na diplomatické vyjednávání a ustálené formy. Nebo vyřešení jeho manželského problému. V lecjaké sentimentální dušičce jistě vyvolá pohoršení, jak tvrdě, bezohledně a naráz skoncuje se ženou, když neumí pochopit jeho pojetí života a stojí mu v cestě. Nevím, jaký postoj by k němu zaujal rozvodový senát – vždyť s ní přece žil dlouhá léta, ona nebyla ani do větru, ani hrubá a docela dobře se o něj starala. A přece – je to krásný, přitažlivý, současný člověk! Je živý, smělý a nebojí se zranění. Jde houževnatě za tím, co považuje za správné.

Ať mi prominou ti, kteří se na úspěchu Virtovy hry v televizi podíleli nemenší měrou: režisér <a href=""https://www.fdb.cz/osobnost/15515-jan-valasek"">Jan Valášek</a>, herci <a href=""https://www.fdb.cz/osobnost/3817-ota-sklencka"">Ota Sklenčka</a> (Chižňakov), <a href=""https://www.fdb.cz/osobnost/4057-jirina-sejbalova"">Jiřina Šejbalová</a>, <a href=""https://www.fdb.cz/osobnost/16798-libuse-peskova"">Libuše Pešková</a>, <a href=""https://www.fdb.cz/osobnost/1489-antonie-hegerlikova"">Antonie Hegerlíková</a>, <a href=""https://www.fdb.cz/osobnost/73476-j-v-svec"">J.V. Švec</a> a ti druzí. Mohu je už jen jmenovat. Zavinil to <a href=""https://www.fdb.cz/osobnost/97272-nikolaj-virta"">Nikolaj Virta</a> a neobvyklý čin televizní dramaturgie. (Jen ty nešťastné dekorace krajin – jak bila do očí kašírovanost vedle filmových dotáček!).

STRÁNSKÁ, Alena. [i]Co se děje v televizi: Nedohledné dálky.[/i] Divadelní noviny. 1958 – 1959, roč. 2, č. 15, s. 8. [upraveno]";;;;;;Jan Valášek;Ota Sklenčka, Jiřina Šejbalová, Libuše Pešková, Antonie Hegerlíková, J.V. Švec, Miloš Nedbal;False;;;;;;True;False;;;;
22757;Lúčka, na ktorej spáva vietor;0;;m;1968;90.0;;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;22757-lucka-na-ktorej-spava-vietor;Československo;;;"Slovenský televizní středometrážní film.

Autor/Zdroj: Bartošková Šárka/Československé filmy";;29.05.1969;;;;Martin Ťapák;Marek Ťapák, Vojtech Kovárik, Adam Matejka, Ivan Rajniak;False;;;;tt0175873;;False;False;;;;
120197;Lidské stopy v kameni;0;;m;1986;90.0;67.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;120197-lidske-stopy-v-kameni;Československo;dokument;Lidské stopy v kameni;"Hlasy v černovickém lomu zazněly už téměř před pěti set lety. Dnes je lze jen vytušit, protože po hlasech stopa nezbývá. Zanechávat stopy v podobě výtvorů a majestátních díl je výsadou lidských rukou. Střihový dokument o Děkanském chrámu Panny Marie v Mostě - jeho historie, přesun a následná rekonstrukce. Uvažovalo se o několika variantách, například jeho úplném rozebrání či také ponechání na svém místě na pilíři uhelné sloje. Nakonec však zvítězila nejodvážnější myšlenka, a tou byl přesun vcelku. Z kostela bylo demontováno všechno, co se dalo odmontovat, a celá stavba byla vyztužena ocelovou konstrukcí. V té době vážil kostel deset tisíc tun. Církevní výzdobu nahradil velín, jehož počítače měly řídit přesun. 

Zdroj: Doku CS";;;Most (město), stěhování kostela;;;Jindřich Fairaizl;Radovan Lukavský;False;;;0+;;;True;False;;;;
127859;Koala fandí Spartě;0;;m;1967;90.0;21.0;3r9sfr340n722makzlg8.jpeg;127859-koala-fandi-sparte;Československo;dokument / sportovní;Koala fandí Spartě;"Střihový záznam z cesty fotbalistů Sparty Praha do Austrálie a jihovýchodní Asie v roce 1967. Kromě sportovních momentů a úspěchů fotbalistů na trávníku kamera zachytila i běžné, turistické okamžiky mimo stadionu. 

Zdroj: Film Europe Media Company";;;;;;Miloslav Třešňák;Josef Bek, Jiřina Bohdalová, Andrej Kvašňák;False;;;;;;True;False;;;;
73048;Kamarád kapříků;0;;m;1984;90.0;44.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;73048-kamarad-kapriku;Československo;animovaný / pohádka;Vodník Čepeček (prac. název);"Středometrážní pohádka zasloužilého umělce Stanislava Látala Kamarád kapříků byla vytvořena klasickou technikou kresleného filmu. Vznikla podle vyprávění Václava Čtvrtka o hodném vodníku Čepečkovi, který starostlivě pečuje o své kapříky v rybníce a pomáhá lesní víle Markytce. Pohádka má netradiční pointu: děj je přenesen do současnosti a Čepeček končí jako naháněč vlastních kaprů na udice nedělních rybářů.

(Zdroj: Filmový přehled 8/1985, str. 37)";;;;;;Stanislav Látal;Václav Postránecký, Hana Maciuchová;False;;;0+;;;True;False;;/kamarad-kapriku-csr-1984-animovany-pohadka/5d4d457048ae0;;
29369;Jeruzalémská ulice;0;;m;1978;90.0;12.0;68dcsldtccmvs3dscc9l.jpeg;29369-jeruzalemska-ulice;Československo;legenda / loutkový;Jerusalem Street;"Další z volného seriálu loutkových filmů na motivy starých pražských pověstí, v nichž je na závěr zachycena nynější tvář místa o němž vypráví. – Příběh Jeruzalémské ulice se odehrál za panování Václava IV., krále, jenž v doprovodu šaška Žita často chodil Prahou a sám na místě trestal nepravosti obchodníků a měšťanů. Jeden z četných hostů českého panovníka, bavorský kníže, předvedl Václavovi umění svých šašků, o nichž se říkalo, že je nikdo na světě nepřeková: A Žito vedle nich opravdu neobstál. Aby smazal tuto hanbu a znovu získal královu přízeň, požádal o pomoc samotného satana. A pekelník pomoc slíbil – když Žito upíše svou duši a odevzdá ji peklu v Jeruzalémě. Proč ne? Žito věřil, že ho do Jeruzaléma nikdy nikdo nedostane, a tak podepsal. S velkou slávou porazil bavorské šašky a s postupem času zapomínal na smlouvu s ďáblem. Až jednou chtěl Žito kouzlem pozlobit šenkýřku v hospodě poblíž kostela svatého Jindřicha. Nerouhej se, řekla mu žena, jsi v hospodě, jenž nese svaté jméno – V Jeruzalémě. Žito vykřikl hrůzou, ale svému osudu se mu už utéci nepodařilo. Král dal potom hospodu zbořit a zůstal jen kostel a Jeruzalémská ulice na Novém městě pražském. [Filmový přehled 18/1978] 

Autor/Zdroj: -/Filmový přehled";;;;;;Ivan Renč;Rudolf Hrušínský;False;;;0+;tt1433908;;True;False;;;;
73182;Je to jen hračka?;0;;m;1986;90.0;14.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;73182-je-to-jen-hracka;Československo;dokument;Za svědky minulosti - Je to jen hračka?;"Dokument ostravské televize zachycuje vývoj hracích strojků od prvotního nápadu zachytit zvuk. 

V roce 1860 byl udělen první patent na takový stroj jménem Pianola, a hrál hudbu podle papírové pásky, ve které byly naděrovány skladby. Pak je zde mechanický stroj, hrající skladby přes vysunuté klapky, což nám je předvedeno na pianovém orchestrionu. Další orchestrion má standartní vybavení - bubny, klavír, kytara, hrálo se přes válec s kolíky.

Mechanická harmonika mohla zahrát 9 skladeb, a měla tři rejstříky. Expozice mechanické hudby je umístěna v Brně a založena v roce 1974. Mnoho exponátů muselo projít náročnou rekonsrukcí.

Nyní je nám předvedeno pár kousků mechanických hraček ze sbírky p. Procházky. Je zde malý parní stroj, který je plně funkční. Další jsou modely železnic třeba z roku 1928, autíčka z roku 1936 vyrobené v Norimberku firmy Schucco. Jiné hračky byly jen pro pobavení, i když mnohdy uživatelé netušili, že se zaroveň poučí o mechanismu strojků. 

Pak přišli flašinetáři se svými flašinety. Jejich vývoj sahá až do středověku. Je zde kouzelná panenka hrající na klavír z roku 1880. To vše byli předchůdci dnešních gramofonů, magentofonů, a jiných hracích strojků.



Edward52 a jeho archiv";;;;;;Jaroslav Večeřa;Stanislav Šárský;False;;;;;;True;False;;;;
77941;Irácký Kurdistán;0;;m;1962;90.0;401.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;77941-iracky-kurdistan;Československo;dokument;Kurdistán;"Dokumentární filmy z druhé cesty Z+H realizované pro Československou televizi:
filmový štáb, který zpracovával filmový materiál z druhé cesty Ing. Miroslava Zikmunda a Ing. Jiřího Hanzelky po Asii v letech 1959-1964
RNDr. Petr Novotný";;;;;;Miroslav Zikmund, Jiří Hanzelka, Jaroslav Novotný;Václav Voska, Bohumil Křížek;False;;;;;;False;False;;;;
78416;Horečka;0;;m;1986;90.0;;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;78416-horecka;Československo;drama;Horečka;"Kritika se poměrně vzácně shodla, publikum převážně krčilo rameny s trochou nedůvěry, rozpaků, despektu. Ranní „odposlechnuto“ na refýžích či nástupištích metra shrnovalo argumenty typu „zajímavý, ale takový – no, divný.“ Taková byla, zjednodušeně vzato, situace bezprostředně po uvedení dvoudílné televizní inscenace HOREČKA. Rozpačité reakce některých diváckých skupin lze snadno vysvětlit. Autor scénáře <a href=""https://www.fdb.cz/osobnost/43922-petr-zikmund"">Petr Zikmund</a>  a režisér <a href=""https://www.fdb.cz/osobnost/13908-jiri-svoboda"">Jiří Svoboda</a> (z jejich spolupráce vzešla před časem neméně zajímavá <a href=""https://www.fdb.cz/film/32487-jehla"">Jehla</a>) se totiž vydali proti obvyklým postupům, jež obrazovka zpravidla využívá jak při adaptacích literárních předloh, tak v oblasti životopisného žánru, a tedy i proti diváckému očekávání. Byl to pokus dost riskantní, zvlášť vezmeme-li v úvahu, že vyšli z románové předlohy i autora (Zapadlí vlastenci 1932 – <a href=""https://www.fdb.cz/osobnost/292531-josef-kocourek"">Josef Kocourek</a>) v podstatě neznámých, nicméně pokus natolik promyšlený a stylově zvládnutý, že ani odmítavě naladěného adresáta nemohl nechat lhostejným.

Do značné míry autobiografické vyprávění mladého učitele a literáta s takřka wolkerovským osudem se mohlo stát podkladem k tradičněji pojatému, chronologicky a epicky věrnému přepisu, doplněnému povšechnou ilustrací doby a prostředí. Takových ryze informativních, lidsky nevzrušivých biografií jsme už viděli nespočet a není divu, že jejich protagonisté nám při zpětném pohledu povětšinou splývají v jediný obecný prototyp progresívního rebela, jenž se nutně sráží s lhostejným či nechápajícím okolím. Nebezpečí této anonymity, jež obvykle stejnou měrou postihuje hlavního „kladného“ hrdinu stejně jako postavy antagonistické či epizodní, se tvůrci vyhýbali v celkové koncepci i v každém sebemenším detailu, jak v traktování jednotlivých charakterů, tak v rovině výrazové a stylotvorné.

Podívejme se blíže na portrét ústřední postavy, mladého učitele Mikuláše Koukola, který během svého „roku na vsi“ (tvůrci na rozdíl od předlohy situovali děj do období konce třicátých let, kdy byly národnostní rozpory mnohem vyhrocenější a skýtaly tedy kulisu silně dramatickou) prožívá drtivou ztrátu příslovečných iluzí. Zdaleka není jednoznačně pozitivním spasitelem: v promyšlené, mnohovrstevné spirále se jeho osudové poznání vyvíjí od hravých, radostně provokativních studentských recesí (vynikajícího partnera tu nachází ve svém spolužákovi, kterého představoval <a href=""https://www.fdb.cz/osobnost/3115-ondrej-pavelka"">Ondřej Pavelka</a>), k nimž patří i dvojlomnost prvních lásek (zralá „osudová žena“ – <a href=""https://www.fdb.cz/osobnost/4348-sona-valentova"">Soňa Valentová</a> versus romanticky čistá dívenka – <a href=""https://www.fdb.cz/osobnost/8770-adriana-tarabkova"">Adriana Tarábková</a>), přes první nevěřícné reakce na drsnou vesnickou realitu až po zoufalé, při vší bezmocnosti už vědomé gesto vzpoury, poznamenané tušením smrti, i tak trochu „nouzovým“ vztahem k oddané „holce“ z hospody (nečekaně plastický projev mladičké <a href=""https://www.fdb.cz/osobnost/444-tereza-brodska"">Tereza Brodská</a>). Při vší pozitivnosti Koukolových snů i činů v něm tušíme také „antihrdinské“ rysy: jeho někdy samoúčelnou, pouze šokující pýchu, duševní krutost zvláště v milostných vztazích, okázalé odmítání kompromisů. Nejen neřešitelné sociální podmínky, které poznamenávají život učitelových dětských svěřenců, nejen složitá národností situace, kdy Koukol odmítá německou rozpínavost takřka se stejnou vehemencí jako sokolsky sentimentální vlastenčení, nejen příznaky smrtelné choroby determinují horečnatý tok hrdinova života. Koukolova tragédie je obsažena už v jeho povaze, v jeho extremistickém naturelu: žít, milovat, nenávidět, snít, pracovat dokáže Mikuláš jen naplno, beze zbytku, v takřka extatické vypjatosti.

Sugestivní portrét vnímavého mladíka, který okolní svět nazírá extází své vnitřní horečky, v níž clonami deště, mlhy a lidské izolace vystupují obrysy postav a dějů v syrově ostrých konturách, by nebyl úplný bez nezapomenutelného projevu polského herce <a href=""https://www.fdb.cz/osobnost/3353-marek-probosz"">Marek Probosz</a> (a také <a href=""https://www.fdb.cz/osobnost/8300-vaclav-kopta"">Václav Kopta</a>, který mu zdařile propůjčil svůj hlas). Právě jeho expresívní, v krajnostech i ztišených polohách silně působivý výraz zřejmě zaskočil diváka, přivyklého známé televizní „civilitě“. Byl však v naprosté jednotě s charakterem postavy i záměry obou tvůrců, s osobitou celistvostí inscenace, jež ovšem kladla na adresáta nemalé nároky. Ten si musel sám skládat a domýšlet nit příběhu ze zdánlivě nepodstatných, vždy však významuplných útržků dialogů a reminiscencí, z prolínání promluv a obrazů v čase i prostoru, ze skrytých, detailně koncipovaných souvislostí mezi slovem, pohledem kamery (pozoruhodný vklad <a href=""https://www.fdb.cz/osobnost/13557-josef-vanis"">Josef Vaniš</a>), hudebním motivem (<a href=""https://www.fdb.cz/osobnost/243387-jozef-revallo"">Jozef Revallo</a>), nečekaným střihem. Nutno říci, že některé formální postupy či jejich opakování už trochu mířily k určité manýře – zřejmě důsledek dvoudílné koncepce: v jediném, byť co do metráže nezvyklém dramatickém celku by šly snáze eliminovat.

Nicméně to je jen malá výhrada k zajímavé inscenaci, tak sympatické mnohoznačností pohledu, objevností realizace, a v neposlední řadě i traktováním lidských charakterů. Co bylo řečeno o hlavní postavě, platí totiž – na menší ploše – i pro další aktéry příběhu a jejich vesměs přesně volené herecké představitele. „Rázovitost“ vesnického figurkaření (snad s problematickou výjimkou místního rebela a jeho role v příliš patetickém symbolu závěrečné scény) zůstala naštěstí autorům Horečky cizí; každý z Koukolových potenciálních partnerů měl své malé i větší pravdy, své představy i možnosti – a každý byl příliš jiný než Mikuláš, který žádal všechno, a tedy zůstal sám. Podobnou hořkost údělu poznal i zapomenutý <a href=""https://www.fdb.cz/osobnost/292531-josef-kocourek"">Josef Kocourek</a>, jejž nám televizní Horečka nepředstavila s důstojnou pietou, ale s mnohem smysluplnějším citem a porozuměním.

SPÁČILOVÁ, Mirka. [i]Horečka jednoho roku.[/i] Scéna. 1986 [15. prosinec], roč. 11, č. 25-26, s. 5. [upraveno]";;;;;;Jiří Svoboda;Marek Probosz, Václav Kopta, Petr Čepek, Tereza Brodská, Hana Frejková, Jiří Schmitzer, Ondřej Pavelka, Soňa Valentová, Adriana Tarábková, Jiří Kodet, Karel Hlušička, Oldřich Vlach;False;;;;;;False;False;/file/63949/stredomorska-horecka-2022-cz-dabing-hd-720p.html/;/horecka/663651705fd90;;
22902;Dny všední a dny sváteční;0;;m;1976;90.0;66.0;8j065by7i6neh6cmqc5t.jpeg;22902-dny-vsedni-a-dny-svatecni;Československo;dokument / střihový;Potomci a předkové - Dny všední a dny sváteční;Střihový dokument zachycuje nejvýznamnější události v ČSSR v období tzv. 5. pětiletky 1971 – 1975 , tedy mezi květnem 1971 až dubnem 1976,mezi XIV. a XV. sjezdem KSČ, film za doprovodu hudby a komentáře ukazuje úspěchy ekonomiky, zemědělství, stavebnictví a jiných odvětvích národního hospodářství, v náhledech ukazuje i prostý život lidí té doby. Pětiletka, nebo také pětiletý plán byla základní ekonomická koncepce národního hospodářství, jednalo se o tzv. centrální plánování ekonomiky. Podle pětiletých plánů bylo organizováno celé hospodářství země. V plánech bylo přesně uvedeno, kolik se bude vyrábět kterého zboží, a kde se bude vyrábět, za jakou cenu, jaké budou mzdy, kolik bude pracovníků v jednotlivých podnicích atd.;;;;;;Kamil Pixa, Kristián Topič;;False;;;;;;True;False;;;;
93675;Daniel;0;;m;1961;90.0;27.0;https://prod-fdb-storage.fra1.cdn.digitaloceanspaces.com/placeholders/General.png;93675-daniel;Československo;příběh / rodinný;Daniel;Desetiletému Danielovi, který je po otci poloviční Cikán, zemřela matka. Daniel zůstane u svého dědečka, vesnického kováře. Většině dětí jeho tmavá pleť nevadí, ale pro Oldu je špinavým cikánem. Daniel před svými smutky utíká na kopec na rozhlednu, kde se dívá do kraje a pozoruje pasoucí se srnku. S úkoly mu chce pomáhat Jarka, ale při pouštění draků i mezi nimi dojde Oldovou vinou k nedorozumění. Při cestě od autobusu, kterým děti jezdí do školy, se Daniel popere s větším a silnějším Oldou. Nesnese, že Olda trápí žábu. Když se děda vyptává, proč má na obličeji šrám, Daniel Oldu neprozradí. Daniel touží mít draka a děda mu udělá takového, jakého nemá žádné dítě ve vesnici. Drak přiláká na kopec i Oldu. Ten si od Daniela draka vypůjčí a při běhu s kopce ho poničí. Za to se od něho celá parta odvrátí. Děti s dědou draka opraví a přijmou mezi sebe i Oldu, který se Danielovi omluví a uzavře s ním přátelství.;;;;;;Zdenek Sirový;Ladislav H. Struna, Jarmila Rázlová, Alois Hrušecký;False;;;;;;True;False;/file/09602/hluboko-v-lesich-cz-patricio-valladares-daniel-candia-daniel-antivilo-2012-thriller-horor-drama-akcni-bdrip-1080p-cz-dabing.html/;/daniel-spellbound-s02e01-cz-1080p-nf-web-dl-ddp5-1-h-264-smurf/63d2fd5842c74;;
103473;Čierne ovce;0;;m;1973;90.0;65.0;6pq11f3o3q5jfidgzzeh.jpeg;103473-cierne-ovce;Československo;drama;Čierne ovce;"Príbeh televízneho filmu ""Cierne ovce"" hovorí o osude cloveka, ktorý sa vracia domov, do svojej dediny z väzenia. Nespravodlivé znamenie spolocensky neprijatelného cloveka a podpalaca mu strpcuje snahu hladania miesta v živote a osobné nevraživosti v blízkom okolí v nom opät prebúdzajú skepsu a nedôveru k ludom. Tým viac, ak nachádza nepriatelov v ludoch s úradnou mocou, ktorí majú možnost bezmocného cloveka znicit zmanipulovanými udalostami.

Film ""Cierne ovce"" vyvolal už pri svojom vzniku vlnu nevôle všetkých, ktorí ""bdeli"" nad optimistickým obrazom spolocnosti. Lebo sugestívna výpoved o zneužití moci, o ludskej zlobe, o bezmocnosti obycajného cloveka voci nespravodlivosti bola pravdivo kritickým obrazom doby a ludí v nej. A tak musel film na svoje oficiálne docenenie cakat dlho. Cas však nic neubral na dramatickej sile príbehu so skvelými hereckými kreáciami Gustáva Valacha a Vlada Mullera.

Archiv STV";;;;;;Vido Horňák;Gustáv Valach, Dana Medřická, Vlado Müller, Ján Bzdúch, Jiří Bartoška, Helena Kružíková, Lotár Radványi, Slávo Záhradník, František Desset, Adam Matejka, Alojz Kramár, Ján Hrabina, Michal Kožuch, Hana Slivková, Zuzana Hegerová, Oľga Vronská;False;;;12+;;;False;False;;/cierne-ovce-1973-sk-avi/0662ebd80fd18fb5;;
110911;Čertík Fidibus;0;;m;1981;90.0;13.0;88h9hkv8v8e8mxb79jpx.jpeg;110911-certik-fidibus;Československo;animovaný / pohádka / rodinný;"Little Devil, Fidibus ; Der kleine Teufel Fidibus";"Na mořském dně u pobřeží, žijí podivné bytosti - vodní čerti. A když jsou ti čerti ještě malí, musí chodit stejně jako lidské děti do školy. Jenže v téhle škole je učí starý čert! Učí je, jak škodit lidem a potápět jejich lodě. Jenže čertíkovi Fidibusovi se to vůbec nelíbí, a tak se rozhodne, že to tak nenechá a lidem pomůže...

Výtvarné pojetí filmu připomíná Zemanův fim Pohádka o Honzíkovi a Mařence.  Na filmu totiž pracovali stejní tvůrci.";;;;;;Eugen Spálený;;False;;;;tt0972788;;False;False;;;;
